Customer.ID,Customer.Name,Region,total_sales,rank_in_region
RH-95551,Ritsa Hightower,Africa,4477,16.0
RH-95552,Ritsa Hightower,EMEA,4275,17.0
RH-96001,Rob Haberlin,Africa,1421,178.0
RH-96002,Rob Haberlin,Canada,1826,6.0
RH-96003,Rob Haberlin,EMEA,92,595.0
RK-193001,Ralph Kennedy,Central Asia,185,415.0
RK-193001,Ralph Kennedy,North Asia,374,392.0
RK-193001,Ralph Kennedy,Oceania,2729,128.0
RK-193002,Ralph Kennedy,Central,596,1023.0
RK-193002,Ralph Kennedy,North,49,912.0
RK-193002,Ralph Kennedy,South,403,787.0
RK-193003,Ralph Kennedy,Caribbean,1356,67.0
RK-193003,Ralph Kennedy,Central,524,1065.0
RK-193003,Ralph Kennedy,North,2165,149.0
RK-193003,Ralph Kennedy,South,3638,58.0
RK-193004,Ralph Kennedy,Central,1238,717.0
RK-193004,Ralph Kennedy,East,222,411.0
RK-93001,Ralph Kennedy,Africa,383,448.0
RK-93002,Ralph Kennedy,EMEA,136,571.0
RL-196151,Rob Lucas,Central Asia,1594,160.0
RL-196151,Rob Lucas,North Asia,1417,205.0
RL-196151,Rob Lucas,Oceania,1637,240.0
RL-196152,Rob Lucas,Central,133,1333.0
RL-196152,Rob Lucas,North,197,793.0
RL-196152,Rob Lucas,South,352,817.0
RL-196153,Rob Lucas,Caribbean,116,324.0
RL-196153,Rob Lucas,Central,851,886.0
RL-196153,Rob Lucas,North,809,474.0
RL-196153,Rob Lucas,South,1527,310.0
RL-196154,Rob Lucas,Central,3173,225.0
RL-196154,Rob Lucas,East,1345,154.0
RL-196154,Rob Lucas,South,1233,391.0
RL-196154,Rob Lucas,West,485,364.0
RL-96151,Rob Lucas,Africa,169,548.0
RL-96152,Rob Lucas,EMEA,2251,94.0
RM-193751,Raymond Messe,Central Asia,3026,72.0
RM-193751,Raymond Messe,Oceania,1374,281.0
RM-193751,Raymond Messe,Southeast Asia,1141,270.0
RM-193752,Raymond Messe,Central,3380,201.0
RM-193752,Raymond Messe,North,1674,236.0
RM-193753,Raymond Messe,Central,3772,160.0
RM-193753,Raymond Messe,South,256,887.0
RM-193754,Raymond Messe,Central,47,1414.0
RM-193754,Raymond Messe,East,658,281.0
RM-193754,Raymond Messe,South,532,711.0
RM-193754,Raymond Messe,West,216,457.0
RM-196751,Robert Marley,Southeast Asia,898,305.0
RM-196752,Robert Marley,Central,1189,736.0
RM-196752,Robert Marley,North,1423,287.0
RM-196752,Robert Marley,South,399,789.0
RM-196753,Robert Marley,Central,264,1238.0
RM-196753,Robert Marley,South,1002,481.0
RM-196754,Robert Marley,East,414,354.0
RM-196754,Robert Marley,South,683,637.0
RM-196754,Robert Marley,West,4881,16.0
RM-197501,Roland Murray,Central Asia,259,391.0
RM-197501,Roland Murray,North Asia,336,406.0
RM-197501,Roland Murray,Oceania,436,488.0
RM-197501,Roland Murray,Southeast Asia,1422,229.0
RM-197502,Roland Murray,Central,2311,388.0
RM-197502,Roland Murray,South,52,1058.0
RM-197503,Roland Murray,Caribbean,178,292.0
RM-197503,Roland Murray,Central,30,1431.0
RM-197503,Roland Murray,North,217,781.0
RM-197503,Roland Murray,South,1135,430.0
RM-197504,Roland Murray,East,98,473.0
RM-93751,Raymond Messe,Africa,709,325.0
RM-93752,Raymond Messe,EMEA,1532,168.0
RM-96751,Robert Marley,Africa,198,531.0
RM-96752,Robert Marley,Canada,212,72.0
RM-96753,Robert Marley,EMEA,1305,195.0
RM-97501,Roland Murray,Africa,53,608.0
RM-97502,Roland Murray,EMEA,876,302.0
RO-197801,Rose O'Brian,Central Asia,3498,57.0
RO-197801,Rose O'Brian,North Asia,5367,21.0
RO-197801,Rose O'Brian,Oceania,858,376.0
RO-197801,Rose O'Brian,Southeast Asia,2487,108.0
RO-197802,Rose O'Brian,Central,1333,677.0
RO-197802,Rose O'Brian,North,385,674.0
RO-197802,Rose O'Brian,South,124,995.0
RO-197803,Rose O'Brian,Central,122,1342.0
RO-197803,Rose O'Brian,North,336,700.0
RO-197803,Rose O'Brian,South,507,724.0
RO-197804,Rose O'Brian,Central,1772,541.0
RO-197804,Rose O'Brian,South,1999,208.0
RO-197804,Rose O'Brian,West,45,549.0
RO-97801,Rose O'Brian,Africa,2597,70.0
RO-97802,Rose O'Brian,EMEA,482,432.0
RP-192701,Rachel Payne,Central Asia,110,445.0
RP-192701,Rachel Payne,North Asia,746,317.0
RP-192701,Rachel Payne,Oceania,4187,56.0
RP-192701,Rachel Payne,Southeast Asia,1499,212.0
RP-192702,Rachel Payne,Central,2736,299.0
RP-192702,Rachel Payne,North,2806,87.0
RP-192702,Rachel Payne,South,189,938.0
RP-192703,Rachel Payne,Caribbean,7,406.0
RP-192703,Rachel Payne,Central,347,1170.0
RP-192703,Rachel Payne,North,34,925.0
RP-192703,Rachel Payne,South,107,1008.0
RP-192704,Rachel Payne,Central,468,1102.0
RP-192704,Rachel Payne,West,487,363.0
RP-193901,Resi Pölking,Central Asia,1423,178.0
RP-193901,Resi Pölking,Oceania,1770,216.0
RP-193901,Resi Pölking,Southeast Asia,3725,36.0
RP-193902,Resi Pölking,Central,43,1418.0
RP-193902,Resi Pölking,North,890,446.0
RP-193902,Resi Pölking,South,149,973.0
RP-193903,Resi Pölking,Central,84,1378.0
RP-193903,Resi Pölking,North,552,591.0
RP-193903,Resi Pölking,South,2327,163.0
RP-193904,Resi Pölking,Central,2861,273.0
RP-193904,Resi Pölking,East,774,251.0
RP-193904,Resi Pölking,West,1520,160.0
RP-198551,Roy Phan,Central Asia,106,448.0
RP-198551,Roy Phan,Oceania,384,501.0
RP-198551,Roy Phan,Southeast Asia,3026,76.0
RP-198552,Roy Phan,Central,2285,393.0
RP-198552,Roy Phan,North,810,473.0
RP-198552,Roy Phan,South,968,498.0
RP-198553,Roy Phan,Caribbean,805,132.0
RP-198553,Roy Phan,North,489,623.0
RP-198554,Roy Phan,Central,1543,607.0
RP-198554,Roy Phan,South,145,977.0
RP-198554,Roy Phan,West,481,368.0
RP-92701,Rachel Payne,Africa,238,511.0
RP-92702,Rachel Payne,EMEA,1037,256.0
RP-93901,Resi Pölking,Africa,4862,12.0
RP-93902,Resi Pölking,EMEA,1073,245.0
RP-98551,Roy Phan,Africa,2342,79.0
RP-98552,Roy Phan,EMEA,1226,208.0
RR-193151,Ralph Ritter,Central Asia,2654,86.0
RR-193151,Ralph Ritter,North Asia,258,425.0
RR-193151,Ralph Ritter,Oceania,4015,62.0
RR-193151,Ralph Ritter,Southeast Asia,376,437.0
RR-193152,Ralph Ritter,Central,910,859.0
RR-193152,Ralph Ritter,South,1462,327.0
RR-193153,Ralph Ritter,Central,1354,668.0
RR-193153,Ralph Ritter,North,94,876.0
RR-193153,Ralph Ritter,South,24,1086.0
RR-193154,Ralph Ritter,Central,608,1015.0
RR-193154,Ralph Ritter,West,7,578.0
RR-195251,Rick Reed,North Asia,1631,180.0
RR-195251,Rick Reed,Oceania,909,364.0
RR-195251,Rick Reed,Southeast Asia,964,293.0
RR-195252,Rick Reed,Central,2429,364.0
RR-195252,Rick Reed,North,412,661.0
RR-195252,Rick Reed,South,66,1045.0
RR-195253,Rick Reed,Caribbean,3144,12.0
RR-195253,Rick Reed,Central,571,1038.0
RR-195253,Rick Reed,North,183,806.0
RR-195253,Rick Reed,South,1395,342.0
RR-195254,Rick Reed,Central,374,1153.0
RR-195254,Rick Reed,East,2584,60.0
RR-195254,Rick Reed,South,343,822.0
RR-93151,Ralph Ritter,Africa,27,621.0
RR-93152,Ralph Ritter,EMEA,1795,133.0
RR-95251,Rick Reed,Canada,675,35.0
RR-95252,Rick Reed,EMEA,702,351.0
RS-194201,Ricardo Sperren,Central Asia,593,304.0
RS-194201,Ricardo Sperren,North Asia,1185,242.0
RS-194201,Ricardo Sperren,Oceania,636,431.0
RS-194201,Ricardo Sperren,Southeast Asia,27,574.0
RS-194202,Ricardo Sperren,Central,3486,184.0
RS-194202,Ricardo Sperren,North,1272,327.0
RS-194202,Ricardo Sperren,South,335,828.0
RS-194203,Ricardo Sperren,Central,841,892.0
RS-194203,Ricardo Sperren,North,1396,294.0
RS-194203,Ricardo Sperren,South,1055,464.0
RS-194204,Ricardo Sperren,East,1230,165.0
RS-194204,Ricardo Sperren,South,1066,459.0
RS-194204,Ricardo Sperren,West,925,255.0
RS-197651,Roland Schwarz,Central Asia,212,404.0
RS-197651,Roland Schwarz,Oceania,720,410.0
RS-197651,Roland Schwarz,Southeast Asia,2120,144.0
RS-197652,Roland Schwarz,Central,2814,282.0
RS-197652,Roland Schwarz,North,855,458.0
RS-197653,Roland Schwarz,Caribbean,554,186.0
RS-197653,Roland Schwarz,Central,455,1107.0
RS-197653,Roland Schwarz,North,983,414.0
RS-197653,Roland Schwarz,South,710,620.0
RS-197654,Roland Schwarz,Central,1,1458.0
RS-197654,Roland Schwarz,East,1006,207.0
RS-197654,Roland Schwarz,South,1177,411.0
RS-197654,Roland Schwarz,West,1976,111.0
RS-198701,Roy Skaria,Central Asia,492,331.0
RS-198701,Roy Skaria,North Asia,416,380.0
RS-198701,Roy Skaria,Oceania,552,454.0
RS-198702,Roy Skaria,Central,2687,308.0
RS-198702,Roy Skaria,North,521,606.0
RS-198703,Roy Skaria,Caribbean,407,219.0
RS-198703,Roy Skaria,Central,872,878.0
RS-198703,Roy Skaria,North,97,873.0
RS-198703,Roy Skaria,South,1023,474.0
RS-198704,Roy Skaria,Central,12,1448.0
RS-198704,Roy Skaria,East,10,533.0
RS-94201,Ricardo Sperren,Africa,331,474.0
RS-94202,Ricardo Sperren,Canada,12,147.0
RS-94203,Ricardo Sperren,EMEA,42,619.0
RS-97651,Roland Schwarz,Africa,960,259.0
RS-97652,Roland Schwarz,EMEA,565,401.0
RS-98701,Roy Skaria,Africa,467,414.0
RS-98702,Roy Skaria,EMEA,565,401.0
RW-195401,Rick Wilson,Central Asia,74,465.0
RW-195401,Rick Wilson,North Asia,252,427.0
RW-195401,Rick Wilson,Oceania,6025,16.0
RW-195402,Rick Wilson,Central,1896,497.0
RW-195402,Rick Wilson,North,1868,188.0
RW-195402,Rick Wilson,South,777,586.0
RW-195403,Rick Wilson,Central,439,1118.0
RW-195403,Rick Wilson,North,695,526.0
RW-195404,Rick Wilson,Central,2050,447.0
RW-195404,Rick Wilson,West,5350,11.0
RW-196301,Rob Williams,Central Asia,2064,115.0
RW-196301,Rob Williams,North Asia,743,318.0
RW-196301,Rob Williams,Oceania,11,630.0
RW-196301,Rob Williams,Southeast Asia,183,505.0
RW-196302,Rob Williams,Central,912,858.0
RW-196302,Rob Williams,North,60,904.0
RW-196302,Rob Williams,South,377,800.0
RW-196303,Rob Williams,Central,95,1368.0
RW-196303,Rob Williams,North,513,610.0
RW-196303,Rob Williams,South,1190,405.0
RW-196304,Rob Williams,Central,477,1097.0
RW-196304,Rob Williams,East,66,490.0
RW-196304,Rob Williams,West,2737,59.0
RW-196901,Robert Waldorf,Central Asia,2009,120.0
RW-196901,Robert Waldorf,North Asia,2907,82.0
RW-196901,Robert Waldorf,Oceania,670,423.0
RW-196901,Robert Waldorf,Southeast Asia,64,551.0
RW-196902,Robert Waldorf,Central,318,1192.0
RW-196902,Robert Waldorf,North,179,810.0
RW-196902,Robert Waldorf,South,444,759.0
RW-196903,Robert Waldorf,Caribbean,25,393.0
RW-196903,Robert Waldorf,Central,502,1079.0
RW-196903,Robert Waldorf,North,448,642.0
RW-196903,Robert Waldorf,South,138,983.0
RW-196904,Robert Waldorf,Central,1092,779.0
RW-196904,Robert Waldorf,East,1958,87.0
RW-196904,Robert Waldorf,South,3,1107.0
RW-196904,Robert Waldorf,West,442,377.0
RW-95401,Rick Wilson,Africa,4821,14.0
RW-95402,Rick Wilson,EMEA,878,300.0
RW-96301,Rob Williams,Africa,546,387.0
RW-96302,Rob Williams,Canada,14,145.0
RW-96901,Robert Waldorf,Africa,294,488.0
RW-96902,Robert Waldorf,EMEA,1103,235.0
SA-108301,Sue Ann Reed,Africa,505,403.0
SA-108302,Sue Ann Reed,Canada,55,120.0
SA-108303,Sue Ann Reed,EMEA,312,501.0
SA-208301,Sue Ann Reed,Central Asia,58,476.0
SA-208301,Sue Ann Reed,North Asia,1499,195.0
SA-208301,Sue Ann Reed,Oceania,715,412.0
SA-208301,Sue Ann Reed,Southeast Asia,48,561.0
SA-208302,Sue Ann Reed,Central,1317,687.0
SA-208302,Sue Ann Reed,North,3081,69.0
SA-208303,Sue Ann Reed,Caribbean,132,317.0
SA-208303,Sue Ann Reed,Central,106,1358.0
SA-208303,Sue Ann Reed,North,3825,38.0
SA-208303,Sue Ann Reed,South,74,1037.0
SA-208304,Sue Ann Reed,Central,2743,297.0
SA-208304,Sue Ann Reed,East,22,523.0
SA-208304,Sue Ann Reed,South,1014,479.0
SA-208304,Sue Ann Reed,West,988,246.0
SB-101701,Sarah Bern,Africa,1321,202.0
SB-101702,Sarah Bern,EMEA,329,486.0
SB-101851,Sarah Brown,Africa,935,269.0
SB-101852,Sarah Brown,EMEA,332,484.0
SB-102901,Sean Braxton,EMEA,1976,116.0
SB-201701,Sarah Bern,North Asia,6579,12.0
SB-201701,Sarah Bern,Oceania,2208,164.0
SB-201701,Sarah Bern,Southeast Asia,147,515.0
SB-201702,Sarah Bern,Central,1797,530.0
SB-201703,Sarah Bern,Caribbean,241,264.0
SB-201703,Sarah Bern,South,633,657.0
SB-201704,Sarah Bern,Central,39,1422.0
SB-201704,Sarah Bern,East,954,214.0
SB-201704,Sarah Bern,West,355,403.0
SB-201851,Sarah Brown,North Asia,1528,188.0
SB-201851,Sarah Brown,Southeast Asia,316,458.0
SB-201852,Sarah Brown,Central,1887,501.0
SB-201852,Sarah Brown,North,973,419.0
SB-201852,Sarah Brown,South,3569,62.0
SB-201853,Sarah Brown,Caribbean,803,133.0
SB-201853,Sarah Brown,Central,895,865.0
SB-201853,Sarah Brown,South,4651,28.0
SB-201854,Sarah Brown,Central,1988,466.0
SB-201854,Sarah Brown,East,470,332.0
SB-201854,Sarah Brown,West,3953,27.0
SB-202901,Sean Braxton,Central Asia,430,342.0
SB-202901,Sean Braxton,North Asia,174,462.0
SB-202901,Sean Braxton,Oceania,2615,134.0
SB-202901,Sean Braxton,Southeast Asia,1882,166.0
SB-202902,Sean Braxton,Central,914,857.0
SB-202902,Sean Braxton,North,933,432.0
SB-202902,Sean Braxton,South,2740,121.0
SB-202903,Sean Braxton,Central,94,1369.0
SB-202903,Sean Braxton,North,416,658.0
SB-202903,Sean Braxton,South,283,866.0
SB-202904,Sean Braxton,Central,5580,58.0
SB-202904,Sean Braxton,East,1368,152.0
SB-202904,Sean Braxton,South,843,556.0
SB-202904,Sean Braxton,West,266,439.0
SC-100201,Sam Craven,Africa,48,611.0
SC-100202,Sam Craven,EMEA,428,447.0
SC-100501,Sample Company A,Africa,1493,167.0
SC-100502,Sample Company A,EMEA,819,319.0
SC-100951,Sanjit Chand,Africa,717,320.0
SC-100952,Sanjit Chand,EMEA,203,546.0
SC-102301,Scot Coram,Africa,174,544.0
SC-102302,Scot Coram,EMEA,1619,150.0
SC-102601,Scott Cohen,Canada,633,37.0
SC-102602,Scott Cohen,EMEA,2533,77.0
SC-103051,Sean Christensen,Africa,2350,78.0
SC-103052,Sean Christensen,EMEA,857,309.0
SC-103801,Shahid Collister,Africa,1446,176.0
SC-103802,Shahid Collister,EMEA,110,588.0
SC-104401,Shaun Chance,Africa,1648,147.0
SC-104402,Shaun Chance,EMEA,282,511.0
SC-105751,Sonia Cooley,EMEA,328,487.0
SC-106801,Steve Carroll,Africa,2511,73.0
SC-106802,Steve Carroll,EMEA,3835,31.0
SC-106951,Steve Chapman,Africa,1335,197.0
SC-106952,Steve Chapman,EMEA,133,574.0
SC-107251,Steven Cartwright,Africa,2136,90.0
SC-107252,Steven Cartwright,EMEA,807,322.0
SC-107701,Stewart Carmichael,Africa,27,621.0
SC-107702,Stewart Carmichael,Canada,55,120.0
SC-107703,Stewart Carmichael,EMEA,1953,118.0
SC-108001,Stuart Calhoun,Africa,62,602.0
SC-108002,Stuart Calhoun,EMEA,27,627.0
SC-108451,Sung Chung,Africa,613,363.0
SC-108452,Sung Chung,EMEA,754,340.0
SC-200201,Sam Craven,Central Asia,2315,97.0
SC-200201,Sam Craven,North Asia,1058,260.0
SC-200201,Sam Craven,Oceania,94,594.0
SC-200201,Sam Craven,Southeast Asia,642,370.0
SC-200202,Sam Craven,Central,928,851.0
SC-200202,Sam Craven,North,717,514.0
SC-200203,Sam Craven,Caribbean,148,310.0
SC-200203,Sam Craven,Central,620,1007.0
SC-200203,Sam Craven,North,508,612.0
SC-200203,Sam Craven,South,186,941.0
SC-200204,Sam Craven,Central,2786,289.0
SC-200204,Sam Craven,East,578,301.0
SC-200501,Sample Company A,Central Asia,497,328.0
SC-200501,Sample Company A,North Asia,1497,196.0
SC-200501,Sample Company A,Oceania,3271,95.0
SC-200501,Sample Company A,Southeast Asia,219,491.0
SC-200502,Sample Company A,Central,431,1123.0
SC-200502,Sample Company A,North,1308,320.0
SC-200502,Sample Company A,South,243,898.0
SC-200503,Sample Company A,Central,1401,655.0
SC-200503,Sample Company A,North,27,932.0
SC-200503,Sample Company A,South,3297,80.0
SC-200504,Sample Company A,Central,401,1137.0
SC-200504,Sample Company A,East,22,523.0
SC-200504,Sample Company A,South,421,777.0
SC-200504,Sample Company A,West,3782,30.0
SC-200951,Sanjit Chand,Central Asia,49,481.0
SC-200951,Sanjit Chand,North Asia,306,413.0
SC-200951,Sanjit Chand,Oceania,2843,123.0
SC-200951,Sanjit Chand,Southeast Asia,325,454.0
SC-200952,Sanjit Chand,Central,5246,71.0
SC-200952,Sanjit Chand,North,1328,312.0
SC-200952,Sanjit Chand,South,727,612.0
SC-200953,Sanjit Chand,Central,527,1062.0
SC-200953,Sanjit Chand,South,108,1007.0
SC-200954,Sanjit Chand,Central,9900,8.0
SC-200954,Sanjit Chand,East,13,530.0
SC-200954,Sanjit Chand,South,1810,245.0
SC-200954,Sanjit Chand,West,2422,74.0
SC-202301,Scot Coram,Central Asia,4958,27.0
SC-202301,Scot Coram,North Asia,2349,120.0
SC-202301,Scot Coram,Oceania,776,392.0
SC-202302,Scot Coram,Central,1060,790.0
SC-202302,Scot Coram,North,1320,315.0
SC-202302,Scot Coram,South,3170,91.0
SC-202303,Scot Coram,Caribbean,176,294.0
SC-202303,Scot Coram,North,2153,152.0
SC-202304,Scot Coram,Central,912,858.0
SC-202304,Scot Coram,East,106,468.0
SC-202304,Scot Coram,West,3356,39.0
SC-202601,Scott Cohen,Central Asia,653,285.0
SC-202601,Scott Cohen,Oceania,894,368.0
SC-202601,Scott Cohen,Southeast Asia,1279,247.0
SC-202602,Scott Cohen,North,1382,298.0
SC-202602,Scott Cohen,South,226,911.0
SC-202603,Scott Cohen,North,1166,362.0
SC-202603,Scott Cohen,South,39,1071.0
SC-202604,Scott Cohen,Central,66,1395.0
SC-202604,Scott Cohen,East,920,221.0
SC-202604,Scott Cohen,South,80,1031.0
SC-202604,Scott Cohen,West,2666,63.0
SC-203051,Sean Christensen,Central Asia,445,338.0
SC-203051,Sean Christensen,Oceania,8328,3.0
SC-203051,Sean Christensen,Southeast Asia,445,420.0
SC-203052,Sean Christensen,Central,1957,476.0
SC-203052,Sean Christensen,North,117,860.0
SC-203052,Sean Christensen,South,1437,332.0
SC-203053,Sean Christensen,Caribbean,45,375.0
SC-203053,Sean Christensen,Central,932,849.0
SC-203053,Sean Christensen,North,14,942.0
SC-203054,Sean Christensen,Central,669,978.0
SC-203054,Sean Christensen,East,423,351.0
SC-203054,Sean Christensen,West,2888,51.0
SC-203801,Shahid Collister,Central Asia,198,410.0
SC-203801,Shahid Collister,North Asia,3396,68.0
SC-203801,Shahid Collister,Oceania,40,614.0
SC-203801,Shahid Collister,Southeast Asia,2992,80.0
SC-203802,Shahid Collister,Central,739,951.0
SC-203802,Shahid Collister,North,485,626.0
SC-203802,Shahid Collister,South,288,862.0
SC-203803,Shahid Collister,Central,1256,708.0
SC-203803,Shahid Collister,North,309,716.0
SC-203803,Shahid Collister,South,425,773.0
SC-203804,Shahid Collister,Central,591,1026.0
SC-203804,Shahid Collister,East,538,316.0
SC-203804,Shahid Collister,South,4647,29.0
SC-203804,Shahid Collister,West,218,455.0
SC-204401,Shaun Chance,Central Asia,21,500.0
SC-204401,Shaun Chance,North Asia,79,507.0
SC-204401,Shaun Chance,Oceania,186,561.0
SC-204401,Shaun Chance,Southeast Asia,46,562.0
SC-204402,Shaun Chance,North,384,675.0
SC-204402,Shaun Chance,South,247,894.0
SC-204403,Shaun Chance,Caribbean,906,112.0
SC-204403,Shaun Chance,Central,268,1235.0
SC-204403,Shaun Chance,North,3306,55.0
SC-204403,Shaun Chance,South,362,810.0
SC-204404,Shaun Chance,East,563,305.0
SC-204404,Shaun Chance,West,1312,188.0
SC-205751,Sonia Cooley,North Asia,1301,224.0
SC-205751,Sonia Cooley,Oceania,304,523.0
SC-205751,Sonia Cooley,Southeast Asia,404,430.0
SC-205752,Sonia Cooley,Central,2709,305.0
SC-205752,Sonia Cooley,North,501,617.0
SC-205753,Sonia Cooley,Caribbean,878,115.0
SC-205753,Sonia Cooley,Central,350,1167.0
SC-205753,Sonia Cooley,North,1873,186.0
SC-205753,Sonia Cooley,South,462,752.0
SC-205754,Sonia Cooley,Central,650,992.0
SC-205754,Sonia Cooley,East,103,470.0
SC-205754,Sonia Cooley,South,50,1060.0
SC-205754,Sonia Cooley,West,99,520.0
SC-206801,Steve Carroll,Central Asia,79,461.0
SC-206801,Steve Carroll,North Asia,831,294.0
SC-206801,Steve Carroll,Oceania,2608,135.0
SC-206801,Steve Carroll,Southeast Asia,5397,13.0
SC-206802,Steve Carroll,Central,1105,773.0
SC-206802,Steve Carroll,South,568,690.0
SC-206803,Steve Carroll,Central,41,1420.0
SC-206803,Steve Carroll,North,1074,389.0
SC-206803,Steve Carroll,South,519,720.0
SC-206804,Steve Carroll,Central,952,840.0
SC-206804,Steve Carroll,South,72,1039.0
SC-206804,Steve Carroll,West,231,450.0
SC-206951,Steve Chapman,Central Asia,1992,122.0
SC-206951,Steve Chapman,North Asia,509,360.0
SC-206951,Steve Chapman,Oceania,379,502.0
SC-206951,Steve Chapman,Southeast Asia,7991,1.0
SC-206952,Steve Chapman,Central,1798,529.0
SC-206952,Steve Chapman,North,881,450.0
SC-206952,Steve Chapman,South,1209,399.0
SC-206953,Steve Chapman,Caribbean,33,386.0
SC-206953,Steve Chapman,Central,1566,606.0
SC-206953,Steve Chapman,North,169,818.0
SC-206953,Steve Chapman,South,2828,114.0
SC-206954,Steve Chapman,Central,1938,480.0
SC-206954,Steve Chapman,East,74,484.0
SC-206954,Steve Chapman,South,566,692.0
SC-207251,Steven Cartwright,Central Asia,17,502.0
SC-207251,Steven Cartwright,North Asia,44,525.0
SC-207252,Steven Cartwright,Central,4829,87.0
SC-207252,Steven Cartwright,North,41,919.0
SC-207252,Steven Cartwright,South,603,669.0
SC-207253,Steven Cartwright,Central,826,900.0
SC-207253,Steven Cartwright,North,1086,383.0
SC-207253,Steven Cartwright,South,1303,371.0
SC-207254,Steven Cartwright,Central,1841,515.0
SC-207254,Steven Cartwright,East,748,260.0
SC-207254,Steven Cartwright,West,2637,65.0
SC-207701,Stewart Carmichael,Central Asia,978,228.0
SC-207701,Stewart Carmichael,North Asia,115,491.0
SC-207701,Stewart Carmichael,Oceania,718,411.0
SC-207701,Stewart Carmichael,Southeast Asia,3218,65.0
SC-207702,Stewart Carmichael,Central,546,1052.0
SC-207702,Stewart Carmichael,North,879,452.0
SC-207702,Stewart Carmichael,South,372,803.0
SC-207703,Stewart Carmichael,Central,20,1440.0
SC-207703,Stewart Carmichael,North,1760,215.0
SC-207703,Stewart Carmichael,South,1394,343.0
SC-207704,Stewart Carmichael,Central,769,934.0
SC-207704,Stewart Carmichael,East,3017,48.0
SC-207704,Stewart Carmichael,South,225,912.0
SC-207704,Stewart Carmichael,West,483,366.0
SC-208001,Stuart Calhoun,Central Asia,4137,41.0
SC-208001,Stuart Calhoun,Oceania,155,572.0
SC-208001,Stuart Calhoun,Southeast Asia,1855,168.0
SC-208002,Stuart Calhoun,Central,4357,112.0
SC-208002,Stuart Calhoun,North,75,890.0
SC-208002,Stuart Calhoun,South,55,1055.0
SC-208003,Stuart Calhoun,North,237,767.0
SC-208003,Stuart Calhoun,South,171,955.0
SC-208004,Stuart Calhoun,Central,208,1279.0
SC-208004,Stuart Calhoun,South,66,1045.0
SC-208004,Stuart Calhoun,West,4,581.0
SC-208451,Sung Chung,Central Asia,203,408.0
SC-208451,Sung Chung,North Asia,2041,139.0
SC-208451,Sung Chung,Oceania,714,413.0
SC-208451,Sung Chung,Southeast Asia,29,572.0
SC-208452,Sung Chung,Central,3240,220.0
SC-208452,Sung Chung,South,49,1061.0
SC-208453,Sung Chung,Caribbean,30,389.0
SC-208453,Sung Chung,Central,165,1309.0
SC-208453,Sung Chung,North,2060,165.0
SC-208453,Sung Chung,South,1086,452.0
SC-208454,Sung Chung,Central,14,1446.0
SC-208454,Sung Chung,West,267,438.0
SD-104851,Shirley Daniels,Africa,1115,229.0
SD-104852,Shirley Daniels,EMEA,43,618.0
SD-204851,Shirley Daniels,North Asia,1815,157.0
SD-204851,Shirley Daniels,Oceania,754,397.0
